,lg,rest,depth,store_loc,store_status,rtv_loc,rtv_status
_11_13_2_4,4500,1500,4,1m5,EMPTY,,
_11_14_2_4,4500,1500,4,1m5,EMPTY,,
_11_15_2_4,4500,1500,4,1m5,EMPTY,,
_11_16_2_4,4500,1500,4,1m5,EMPTY,,
_11_17_2_4,4500,1500,4,1m5,EMPTY,,
_11_18_2_4,4500,1500,4,1m5,EMPTY,,
_11_19_2_4,4740,1260,4,1m0,EMPTY,,
_11_2_20_4,4795,1205,4,1m0,EMPTY,,
_11_2_21_4,4930,1070,4,1m0,EMPTY,,
_11_2_22_4,4985,1015,4,1m0,EMPTY,,
_11_2_23_4,5135,865,4,,,,
_11_2_24_4,5150,850,4,,,,
_11_2_25_4,5295,705,4,,,,
_11_2_26_4,5535,465,4,,,,
_11_2_27_4,5750,250,4,,,,
_11_2_28_4,5780,220,4,,,,
_11_2_29_4,5995,5,4,,,,
_12_13_2_4,4500,1500,4,1m5,EMPTY,,
_12_14_2_4,4500,1500,4,1m5,EMPTY,,
_12_15_2_4,4500,1500,4,1m5,EMPTY,,
_12_16_2_4,4500,1500,4,1m5,EMPTY,,
_12_17_2_4,4500,1500,4,1m5,EMPTY,,
_12_18_2_4,4500,1500,4,1m5,EMPTY,,
_12_19_2_4,4740,1260,4,1m0,EMPTY,,
_12_2_20_4,4795,1205,4,1m0,EMPTY,,
_12_2_21_4,4930,1070,4,1m0,EMPTY,,
_12_2_22_4,4985,1015,4,1m0,EMPTY,,
_12_2_23_4,5135,865,4,,,,
_12_2_24_4,5150,850,4,,,,
_12_2_25_4,5295,705,4,,,,
_12_2_26_4,5535,465,4,,,,
_12_2_27_4,5750,250,4,,,,
_12_2_28_4,5780,220,4,,,,
_12_2_29_4,5995,5,4,,,,
_13_14_2_4,4500,1500,4,1m5,EMPTY,,
_13_15_2_4,4500,1500,4,1m5,EMPTY,,
_13_16_2_4,4500,1500,4,1m5,EMPTY,,
_13_17_2_4,4500,1500,4,1m5,EMPTY,,
_13_18_2_4,4500,1500,4,1m5,EMPTY,,
_13_19_2_4,4740,1260,4,1m0,EMPTY,,
_13_2_20_4,4795,1205,4,1m0,EMPTY,,
_13_2_21_4,4930,1070,4,1m0,EMPTY,,
_13_2_22_4,4985,1015,4,1m0,EMPTY,,
_13_2_23_4,5135,865,4,,,,
_13_2_24_4,5150,850,4,,,,
_13_2_25_4,5295,705,4,,,,
_13_2_26_4,5535,465,4,,,,
_13_2_27_4,5750,250,4,,,,
_13_2_28_4,5780,220,4,,,,
_13_2_29_4,5995,5,4,,,,
_14_15_2_4,4500,1500,4,1m5,EMPTY,,
_14_16_2_4,4500,1500,4,1m5,EMPTY,,
_14_17_2_4,4500,1500,4,1m5,EMPTY,,
_14_18_2_4,4500,1500,4,1m5,EMPTY,,
_14_19_2_4,4740,1260,4,1m0,EMPTY,,
_14_2_20_4,4795,1205,4,1m0,EMPTY,,
_14_2_21_4,4930,1070,4,1m0,EMPTY,,
_14_2_22_4,4985,1015,4,1m0,EMPTY,,
_14_2_23_4,5135,865,4,,,,
_14_2_24_4,5150,850,4,,,,
_14_2_25_4,5295,705,4,,,,
_14_2_26_4,5535,465,4,,,,
_14_2_27_4,5750,250,4,,,,
_14_2_28_4,5780,220,4,,,,
_14_2_29_4,5995,5,4,,,,
_15_16_2_4,4500,1500,4,1m5,EMPTY,,
_15_17_2_4,4500,1500,4,1m5,EMPTY,,
_15_18_2_4,4500,1500,4,1m5,EMPTY,,
_15_19_2_4,4740,1260,4,1m0,EMPTY,,
_15_2_20_4,4795,1205,4,1m0,EMPTY,,
_15_2_21_4,4930,1070,4,1m0,EMPTY,,
_15_2_22_4,4985,1015,4,1m0,EMPTY,,
_15_2_23_4,5135,865,4,,,,
_15_2_24_4,5150,850,4,,,,
_15_2_25_4,5295,705,4,,,,
_15_2_26_4,5535,465,4,,,,
_15_2_27_4,5750,250,4,,,,
_15_2_28_4,5780,220,4,,,,
_15_2_29_4,5995,5,4,,,,
_16_17_2_4,4500,1500,4,1m5,EMPTY,,
_16_18_2_4,4500,1500,4,1m5,EMPTY,,
_16_19_2_4,4740,1260,4,1m0,EMPTY,,
_16_2_20_4,4795,1205,4,1m0,EMPTY,,
_16_2_21_4,4930,1070,4,1m0,EMPTY,,
_16_2_22_4,4985,1015,4,1m0,EMPTY,,
_16_2_23_4,5135,865,4,,,,
_16_2_24_4,5150,850,4,,,,
_16_2_25_4,5295,705,4,,,,
_16_2_26_4,5535,465,4,,,,
_16_2_27_4,5750,250,4,,,,
_16_2_28_4,5780,220,4,,,,
_16_2_29_4,5995,5,4,,,,
_17_18_2_4,4500,1500,4,1m5,EMPTY,,
_17_19_2_4,4740,1260,4,1m0,EMPTY,,
_17_2_20_4,4795,1205,4,1m0,EMPTY,,
_17_2_21_4,4930,1070,4,1m0,EMPTY,,
_17_2_22_4,4985,1015,4,1m0,EMPTY,,
_17_2_23_4,5135,865,4,,,,
_17_2_24_4,5150,850,4,,,,
_17_2_25_4,5295,705,4,,,,
_17_2_26_4,5535,465,4,,,,
_17_2_27_4,5750,250,4,,,,
_17_2_28_4,5780,220,4,,,,
_17_2_29_4,5995,5,4,,,,
_18_19_2_4,4740,1260,4,1m0,EMPTY,,
_18_2_20_4,4795,1205,4,1m0,EMPTY,,
_18_2_21_4,4930,1070,4,1m0,EMPTY,,
_18_2_22_4,4985,1015,4,1m0,EMPTY,,
_18_2_23_4,5135,865,4,,,,
_18_2_24_4,5150,850,4,,,,
_18_2_25_4,5295,705,4,,,,
_18_2_26_4,5535,465,4,,,,
_18_2_27_4,5750,250,4,,,,
_18_2_28_4,5780,220,4,,,,
_18_2_29_4,5995,5,4,,,,
_19_2_20_4,5035,965,4,,,,
_19_2_21_4,5170,830,4,,,,
_19_2_22_4,5225,775,4,,,,
_19_2_23_4,5375,625,4,,,,
_19_2_24_4,5390,610,4,,,,
_19_2_25_4,5535,465,4,,,,
_19_2_26_4,5775,225,4,,,,
_19_2_27_4,5990,10,4,,,,
_2_20_21_4,5225,775,4,,,,
_2_20_22_4,5280,720,4,,,,
_2_20_23_4,5430,570,4,,,,
_2_20_24_4,5445,555,4,,,,
_2_20_25_4,5590,410,4,,,,
_2_20_26_4,5830,170,4,,,,
_2_21_22_4,5415,585,4,,,,
_2_21_23_4,5565,435,4,,,,
_2_21_24_4,5580,420,4,,,,
_2_21_25_4,5725,275,4,,,,
_2_21_26_4,5965,35,4,,,,
_2_22_23_4,5620,380,4,,,,
_2_22_24_4,5635,365,4,,,,
_2_22_25_4,5780,220,4,,,,
_2_23_24_4,5785,215,4,,,,
_2_23_25_4,5930,70,4,,,,
_2_24_25_4,5945,55,4,,,,
_2_5_6_7,4445,1555,4,1m5,EMPTY,,
_2_5_6_8,4455,1545,4,1m5,EMPTY,,
_2_5_6_9,4470,1530,4,1m5,EMPTY,,
_10_2_5_6,4470,1530,4,1m5,EMPTY,,
_11_2_5_6,4470,1530,4,1m5,EMPTY,,
_12_2_5_6,4470,1530,4,1m5,EMPTY,,
_13_2_5_6,4470,1530,4,1m5,EMPTY,,
_14_2_5_6,4470,1530,4,1m5,EMPTY,,
_15_2_5_6,4470,1530,4,1m5,EMPTY,,
_16_2_5_6,4470,1530,4,1m5,EMPTY,,
_17_2_5_6,4470,1530,4,1m5,EMPTY,,
_18_2_5_6,4470,1530,4,1m5,EMPTY,,
_19_2_5_6,4710,1290,4,1m0,EMPTY,,
_2_20_5_6,4765,1235,4,1m0,EMPTY,,
_2_21_5_6,4900,1100,4,1m0,EMPTY,,
_2_22_5_6,4955,1045,4,1m0,EMPTY,,
_2_23_5_6,5105,895,4,,,,
_2_24_5_6,5120,880,4,,,,
_2_25_5_6,5265,735,4,,,,
_2_26_5_6,5505,495,4,,,,
_2_27_5_6,5720,280,4,,,,
_2_28_5_6,5750,250,4,,,,
_2_29_5_6,5965,35,4,,,,
_2_5_7_8,4515,1485,4,1m0,EMPTY,,
_2_5_7_9,4530,1470,4,1m0,EMPTY,,
_10_2_5_7,4530,1470,4,1m0,EMPTY,,
_11_2_5_7,4530,1470,4,1m0,EMPTY,,
_12_2_5_7,4530,1470,4,1m0,EMPTY,,
_13_2_5_7,4530,1470,4,1m0,EMPTY,,
_14_2_5_7,4530,1470,4,1m0,EMPTY,,
_15_2_5_7,4530,1470,4,1m0,EMPTY,,
_16_2_5_7,4530,1470,4,1m0,EMPTY,,
_17_2_5_7,4530,1470,4,1m0,EMPTY,,
_18_2_5_7,4530,1470,4,1m0,EMPTY,,
_19_2_5_7,4770,1230,4,1m0,EMPTY,,
_2_20_5_7,4825,1175,4,1m0,EMPTY,,
_2_21_5_7,4960,1040,4,1m0,EMPTY,,
_2_22_5_7,5015,985,4,,,,
_2_23_5_7,5165,835,4,,,,
_2_24_5_7,5180,820,4,,,,
_2_25_5_7,5325,675,4,,,,
_2_26_5_7,5565,435,4,,,,
_2_27_5_7,5780,220,4,,,,
_2_28_5_7,5810,190,4,,,,
_2_5_8_9,4540,1460,4,1m0,EMPTY,,
_10_2_5_8,4540,1460,4,1m0,EMPTY,,
_11_2_5_8,4540,1460,4,1m0,EMPTY,,
_12_2_5_8,4540,1460,4,1m0,EMPTY,,
_13_2_5_8,4540,1460,4,1m0,EMPTY,,
_14_2_5_8,4540,1460,4,1m0,EMPTY,,
_15_2_5_8,4540,1460,4,1m0,EMPTY,,
_16_2_5_8,4540,1460,4,1m0,EMPTY,,
_17_2_5_8,4540,1460,4,1m0,EMPTY,,
_18_2_5_8,4540,1460,4,1m0,EMPTY,,
_19_2_5_8,4780,1220,4,1m0,EMPTY,,
_2_20_5_8,4835,1165,4,1m0,EMPTY,,
_2_21_5_8,4970,1030,4,1m0,EMPTY,,
_2_22_5_8,5025,975,4,,,,
_2_23_5_8,5175,825,4,,,,
_2_24_5_8,5190,810,4,,,,
_2_25_5_8,5335,665,4,,,,
_2_26_5_8,5575,425,4,,,,
_2_27_5_8,5790,210,4,,,,
_2_28_5_8,5820,180,4,,,,
_10_2_5_9,4555,1445,4,1m0,EMPTY,,
_11_2_5_9,4555,1445,4,1m0,EMPTY,,
_12_2_5_9,4555,1445,4,1m0,EMPTY,,
_13_2_5_9,4555,1445,4,1m0,EMPTY,,
_14_2_5_9,4555,1445,4,1m0,EMPTY,,
_15_2_5_9,4555,1445,4,1m0,EMPTY,,
_16_2_5_9,4555,1445,4,1m0,EMPTY,,
_17_2_5_9,4555,1445,4,1m0,EMPTY,,
_18_2_5_9,4555,1445,4,1m0,EMPTY,,
_19_2_5_9,4795,1205,4,1m0,EMPTY,,
_2_20_5_9,4850,1150,4,1m0,EMPTY,,
_2_21_5_9,4985,1015,4,1m0,EMPTY,,
_2_22_5_9,5040,960,4,,,,
_2_23_5_9,5190,810,4,,,,
_2_24_5_9,5205,795,4,,,,
_2_25_5_9,5350,650,4,,,,
_2_26_5_9,5590,410,4,,,,
_2_27_5_9,5805,195,4,,,,
_2_28_5_9,5835,165,4,,,,
_10_11_2_5,4555,1445,4,1m0,EMPTY,,
_10_12_2_5,4555,1445,4,1m0,EMPTY,,
_10_13_2_5,4555,1445,4,1m0,EMPTY,,
_10_14_2_5,4555,1445,4,1m0,EMPTY,,
_10_15_2_5,4555,1445,4,1m0,EMPTY,,
_10_16_2_5,4555,1445,4,1m0,EMPTY,,
_10_17_2_5,4555,1445,4,1m0,EMPTY,,
_10_18_2_5,4555,1445,4,1m0,EMPTY,,
_10_19_2_5,4795,1205,4,1m0,EMPTY,,
_10_2_20_5,4850,1150,4,1m0,EMPTY,,
_10_2_21_5,4985,1015,4,1m0,EMPTY,,
_10_2_22_5,5040,960,4,,,,
_10_2_23_5,5190,810,4,,,,
_10_2_24_5,5205,795,4,,,,
_10_2_25_5,5350,650,4,,,,
_10_2_26_5,5590,410,4,,,,
_10_2_27_5,5805,195,4,,,,
_10_2_28_5,5835,165,4,,,,
_11_12_2_5,4555,1445,4,1m0,EMPTY,,
_11_13_2_5,4555,1445,4,1m0,EMPTY,,
_11_14_2_5,4555,1445,4,1m0,EMPTY,,
_11_15_2_5,4555,1445,4,1m0,EMPTY,,
_11_16_2_5,4555,1445,4,1m0,EMPTY,,
_11_17_2_5,4555,1445,4,1m0,EMPTY,,
_11_18_2_5,4555,1445,4,1m0,EMPTY,,
_11_19_2_5,4795,1205,4,1m0,EMPTY,,
_11_2_20_5,4850,1150,4,1m0,EMPTY,,
_11_2_21_5,4985,1015,4,1m0,EMPTY,,
_11_2_22_5,5040,960,4,,,,
_11_2_23_5,5190,810,4,,,,
_11_2_24_5,5205,795,4,,,,
_11_2_25_5,5350,650,4,,,,
_11_2_26_5,5590,410,4,,,,
_11_2_27_5,5805,195,4,,,,
_11_2_28_5,5835,165,4,,,,
_12_13_2_5,4555,1445,4,1m0,EMPTY,,
_12_14_2_5,4555,1445,4,1m0,EMPTY,,
_12_15_2_5,4555,1445,4,1m0,EMPTY,,
_12_16_2_5,4555,1445,4,1m0,EMPTY,,
_12_17_2_5,4555,1445,4,1m0,EMPTY,,
_12_18_2_5,4555,1445,4,1m0,EMPTY,,
_12_19_2_5,4795,1205,4,1m0,EMPTY,,
_12_2_20_5,4850,1150,4,1m0,EMPTY,,
_12_2_21_5,4985,1015,4,1m0,EMPTY,,
_12_2_22_5,5040,960,4,,,,
_12_2_23_5,5190,810,4,,,,
_12_2_24_5,5205,795,4,,,,
_12_2_25_5,5350,650,4,,,,
_12_2_26_5,5590,410,4,,,,
_12_2_27_5,5805,195,4,,,,
_12_2_28_5,5835,165,4,,,,
_13_14_2_5,4555,1445,4,1m0,EMPTY,,
_13_15_2_5,4555,1445,4,1m0,EMPTY,,
_13_16_2_5,4555,1445,4,1m0,EMPTY,,
_13_17_2_5,4555,1445,4,1m0,EMPTY,,
_13_18_2_5,4555,1445,4,1m0,EMPTY,,
_13_19_2_5,4795,1205,4,1m0,EMPTY,,
_13_2_20_5,4850,1150,4,1m0,EMPTY,,
_13_2_21_5,4985,1015,4,1m0,EMPTY,,
_13_2_22_5,5040,960,4,,,,
_13_2_23_5,5190,810,4,,,,
_13_2_24_5,5205,795,4,,,,
_13_2_25_5,5350,650,4,,,,
_13_2_26_5,5590,410,4,,,,
_13_2_27_5,5805,195,4,,,,
_13_2_28_5,5835,165,4,,,,
_14_15_2_5,4555,1445,4,1m0,EMPTY,,
_14_16_2_5,4555,1445,4,1m0,EMPTY,,
_14_17_2_5,4555,1445,4,1m0,EMPTY,,
_14_18_2_5,4555,1445,4,1m0,EMPTY,,
_14_19_2_5,4795,1205,4,1m0,EMPTY,,
_14_2_20_5,4850,1150,4,1m0,EMPTY,,
_14_2_21_5,4985,1015,4,1m0,EMPTY,,
_14_2_22_5,5040,960,4,,,,
_14_2_23_5,5190,810,4,,,,
_14_2_24_5,5205,795,4,,,,
_14_2_25_5,5350,650,4,,,,
_14_2_26_5,5590,410,4,,,,
_14_2_27_5,5805,195,4,,,,
_14_2_28_5,5835,165,4,,,,
_15_16_2_5,4555,1445,4,1m0,EMPTY,,
_15_17_2_5,4555,1445,4,1m0,EMPTY,,
_15_18_2_5,4555,1445,4,1m0,EMPTY,,
_15_19_2_5,4795,1205,4,1m0,EMPTY,,
_15_2_20_5,4850,1150,4,1m0,EMPTY,,
_15_2_21_5,4985,1015,4,1m0,EMPTY,,
_15_2_22_5,5040,960,4,,,,
_15_2_23_5,5190,810,4,,,,
_15_2_24_5,5205,795,4,,,,
_15_2_25_5,5350,650,4,,,,
_15_2_26_5,5590,410,4,,,,
_15_2_27_5,5805,195,4,,,,
_15_2_28_5,5835,165,4,,,,
_16_17_2_5,4555,1445,4,1m0,EMPTY,,
_16_18_2_5,4555,1445,4,1m0,EMPTY,,
_16_19_2_5,4795,1205,4,1m0,EMPTY,,
_16_2_20_5,4850,1150,4,1m0,EMPTY,,
_16_2_21_5,4985,1015,4,1m0,EMPTY,,
_16_2_22_5,5040,960,4,,,,
_16_2_23_5,5190,810,4,,,,
_16_2_24_5,5205,795,4,,,,
_16_2_25_5,5350,650,4,,,,
_16_2_26_5,5590,410,4,,,,
_16_2_27_5,5805,195,4,,,,
_16_2_28_5,5835,165,4,,,,
_17_18_2_5,4555,1445,4,1m0,EMPTY,,
_17_19_2_5,4795,1205,4,1m0,EMPTY,,
_17_2_20_5,4850,1150,4,1m0,EMPTY,,
_17_2_21_5,4985,1015,4,1m0,EMPTY,,
_17_2_22_5,5040,960,4,,,,
_17_2_23_5,5190,810,4,,,,
_17_2_24_5,5205,795,4,,,,
_17_2_25_5,5350,650,4,,,,
_17_2_26_5,5590,410,4,,,,
_17_2_27_5,5805,195,4,,,,
_17_2_28_5,5835,165,4,,,,
_18_19_2_5,4795,1205,4,1m0,EMPTY,,
_18_2_20_5,4850,1150,4,1m0,EMPTY,,
_18_2_21_5,4985,1015,4,1m0,EMPTY,,
_18_2_22_5,5040,960,4,,,,
_18_2_23_5,5190,810,4,,,,
_18_2_24_5,5205,795,4,,,,
_18_2_25_5,5350,650,4,,,,
_18_2_26_5,5590,410,4,,,,
_18_2_27_5,5805,195,4,,,,
_18_2_28_5,5835,165,4,,,,
_19_2_20_5,5090,910,4,,,,
_19_2_21_5,5225,775,4,,,,
_19_2_22_5,5280,720,4,,,,
_19_2_23_5,5430,570,4,,,,
_19_2_24_5,5445,555,4,,,,
_19_2_25_5,5590,410,4,,,,
_19_2_26_5,5830,170,4,,,,
_2_20_21_5,5280,720,4,,,,
_2_20_22_5,5335,665,4,,,,
_2_20_23_5,5485,515,4,,,,
_2_20_24_5,5500,500,4,,,,
_2_20_25_5,5645,355,4,,,,
_2_20_26_5,5885,115,4,,,,
_2_21_22_5,5470,530,4,,,,
_2_21_23_5,5620,380,4,,,,
_2_21_24_5,5635,365,4,,,,
_2_21_25_5,5780,220,4,,,,
_2_22_23_5,5675,325,4,,,,
_2_22_24_5,5690,310,4,,,,
_2_22_25_5,5835,165,4,,,,
_2_23_24_5,5840,160,4,,,,
_2_23_25_5,5985,15,4,,,,
_2_6_7_8,4635,1365,4,1m0,EMPTY,,
_2_6_7_9,4650,1350,4,1m0,EMPTY,,
_10_2_6_7,4650,1350,4,1m0,EMPTY,,
_11_2_6_7,4650,1350,4,1m0,EMPTY,,
_12_2_6_7,4650,1350,4,1m0,EMPTY,,
_13_2_6_7,4650,1350,4,1m0,EMPTY,,
_14_2_6_7,4650,1350,4,1m0,EMPTY,,
_15_2_6_7,4650,1350,4,1m0,EMPTY,,
_16_2_6_7,4650,1350,4,1m0,EMPTY,,
_17_2_6_7,4650,1350,4,1m0,EMPTY,,
_18_2_6_7,4650,1350,4,1m0,EMPTY,,
_19_2_6_7,4890,1110,4,1m0,EMPTY,,
_2_20_6_7,4945,1055,4,1m0,EMPTY,,
_2_21_6_7,5080,920,4,,,,
_2_22_6_7,5135,865,4,,,,
_2_23_6_7,5285,715,4,,,,
_2_24_6_7,5300,700,4,,,,
_2_25_6_7,5445,555,4,,,,
_2_26_6_7,5685,315,4,,,,
_2_27_6_7,5900,100,4,,,,
_2_28_6_7,5930,70,4,,,,
_2_6_8_9,4660,1340,4,1m0,EMPTY,,
_10_2_6_8,4660,1340,4,1m0,EMPTY,,
_11_2_6_8,4660,1340,4,1m0,EMPTY,,
_12_2_6_8,4660,1340,4,1m0,EMPTY,,
_13_2_6_8,4660,1340,4,1m0,EMPTY,,
_14_2_6_8,4660,1340,4,1m0,EMPTY,,
_15_2_6_8,4660,1340,4,1m0,EMPTY,,
_16_2_6_8,4660,1340,4,1m0,EMPTY,,
_17_2_6_8,4660,1340,4,1m0,EMPTY,,
_18_2_6_8,4660,1340,4,1m0,EMPTY,,
_19_2_6_8,4900,1100,4,1m0,EMPTY,,
_2_20_6_8,4955,1045,4,1m0,EMPTY,,
_2_21_6_8,5090,910,4,,,,
_2_22_6_8,5145,855,4,,,,
_2_23_6_8,5295,705,4,,,,
_2_24_6_8,5310,690,4,,,,
_2_25_6_8,5455,545,4,,,,
_2_26_6_8,5695,305,4,,,,
_2_27_6_8,5910,90,4,,,,
_2_28_6_8,5940,60,4,,,,
_10_2_6_9,4675,1325,4,1m0,EMPTY,,
_11_2_6_9,4675,1325,4,1m0,EMPTY,,
_12_2_6_9,4675,1325,4,1m0,EMPTY,,
_13_2_6_9,4675,1325,4,1m0,EMPTY,,
_14_2_6_9,4675,1325,4,1m0,EMPTY,,
_15_2_6_9,4675,1325,4,1m0,EMPTY,,
_16_2_6_9,4675,1325,4,1m0,EMPTY,,
_17_2_6_9,4675,1325,4,1m0,EMPTY,,
_18_2_6_9,4675,1325,4,1m0,EMPTY,,
_19_2_6_9,4915,1085,4,1m0,EMPTY,,
_2_20_6_9,4970,1030,4,1m0,EMPTY,,
_2_21_6_9,5105,895,4,,,,
_2_22_6_9,5160,840,4,,,,
_2_23_6_9,5310,690,4,,,,
_2_24_6_9,5325,675,4,,,,
_2_25_6_9,5470,530,4,,,,
_2_26_6_9,5710,290,4,,,,
_2_27_6_9,5925,75,4,,,,
_2_28_6_9,5955,45,4,,,,
_10_11_2_6,4675,1325,4,1m0,EMPTY,,
_10_12_2_6,4675,1325,4,1m0,EMPTY,,
_10_13_2_6,4675,1325,4,1m0,EMPTY,,
_10_14_2_6,4675,1325,4,1m0,EMPTY,,
_10_15_2_6,4675,1325,4,1m0,EMPTY,,
_10_16_2_6,4675,1325,4,1m0,EMPTY,,
_10_17_2_6,4675,1325,4,1m0,EMPTY,,
_10_18_2_6,4675,1325,4,1m0,EMPTY,,
_10_19_2_6,4915,1085,4,1m0,EMPTY,,
_10_2_20_6,4970,1030,4,1m0,EMPTY,,
_10_2_21_6,5105,895,4,,,,
_10_2_22_6,5160,840,4,,,,
_10_2_23_6,5310,690,4,,,,
_10_2_24_6,5325,675,4,,,,
_10_2_25_6,5470,530,4,,,,
_10_2_26_6,5710,290,4,,,,
_10_2_27_6,5925,75,4,,,,
_10_2_28_6,5955,45,4,,,,
_11_12_2_6,4675,1325,4,1m0,EMPTY,,
_11_13_2_6,4675,1325,4,1m0,EMPTY,,
_11_14_2_6,4675,1325,4,1m0,EMPTY,,
_11_15_2_6,4675,1325,4,1m0,EMPTY,,
_11_16_2_6,4675,1325,4,1m0,EMPTY,,
_11_17_2_6,4675,1325,4,1m0,EMPTY,,
_11_18_2_6,4675,1325,4,1m0,EMPTY,,
_11_19_2_6,4915,1085,4,1m0,EMPTY,,
_11_2_20_6,4970,1030,4,1m0,EMPTY,,
_11_2_21_6,5105,895,4,,,,
_11_2_22_6,5160,840,4,,,,
_11_2_23_6,5310,690,4,,,,
_11_2_24_6,5325,675,4,,,,
_11_2_25_6,5470,530,4,,,,
_11_2_26_6,5710,290,4,,,,
_11_2_27_6,5925,75,4,,,,
_11_2_28_6,5955,45,4,,,,
_12_13_2_6,4675,1325,4,1m0,EMPTY,,
_12_14_2_6,4675,1325,4,1m0,EMPTY,,
_12_15_2_6,4675,1325,4,1m0,EMPTY,,
_12_16_2_6,4675,1325,4,1m0,EMPTY,,
_12_17_2_6,4675,1325,4,1m0,EMPTY,,
_12_18_2_6,4675,1325,4,1m0,EMPTY,,
_12_19_2_6,4915,1085,4,1m0,EMPTY,,
_12_2_20_6,4970,1030,4,1m0,EMPTY,,
_12_2_21_6,5105,895,4,,,,
_12_2_22_6,5160,840,4,,,,
_12_2_23_6,5310,690,4,,,,
_12_2_24_6,5325,675,4,,,,
_12_2_25_6,5470,530,4,,,,
_12_2_26_6,5710,290,4,,,,
_12_2_27_6,5925,75,4,,,,
_12_2_28_6,5955,45,4,,,,
_13_14_2_6,4675,1325,4,1m0,EMPTY,,
_13_15_2_6,4675,1325,4,1m0,EMPTY,,
_13_16_2_6,4675,1325,4,1m0,EMPTY,,
_13_17_2_6,4675,1325,4,1m0,EMPTY,,
_13_18_2_6,4675,1325,4,1m0,EMPTY,,
_13_19_2_6,4915,1085,4,1m0,EMPTY,,
_13_2_20_6,4970,1030,4,1m0,EMPTY,,
_13_2_21_6,5105,895,4,,,,
_13_2_22_6,5160,840,4,,,,
_13_2_23_6,5310,690,4,,,,
_13_2_24_6,5325,675,4,,,,
_13_2_25_6,5470,530,4,,,,
_13_2_26_6,5710,290,4,,,,
_13_2_27_6,5925,75,4,,,,
_13_2_28_6,5955,45,4,,,,
_14_15_2_6,4675,1325,4,1m0,EMPTY,,
_14_16_2_6,4675,1325,4,1m0,EMPTY,,
_14_17_2_6,4675,1325,4,1m0,EMPTY,,
_14_18_2_6,4675,1325,4,1m0,EMPTY,,
_14_19_2_6,4915,1085,4,1m0,EMPTY,,
_14_2_20_6,4970,1030,4,1m0,EMPTY,,
_14_2_21_6,5105,895,4,,,,
_14_2_22_6,5160,840,4,,,,
_14_2_23_6,5310,690,4,,,,
_14_2_24_6,5325,675,4,,,,
_14_2_25_6,5470,530,4,,,,
_14_2_26_6,5710,290,4,,,,
_14_2_27_6,5925,75,4,,,,
_14_2_28_6,5955,45,4,,,,
_15_16_2_6,4675,1325,4,1m0,EMPTY,,
_15_17_2_6,4675,1325,4,1m0,EMPTY,,
_15_18_2_6,4675,1325,4,1m0,EMPTY,,
_15_19_2_6,4915,1085,4,1m0,EMPTY,,
_15_2_20_6,4970,1030,4,1m0,EMPTY,,
_15_2_21_6,5105,895,4,,,,
_15_2_22_6,5160,840,4,,,,
_15_2_23_6,5310,690,4,,,,
_15_2_24_6,5325,675,4,,,,
_15_2_25_6,5470,530,4,,,,
_15_2_26_6,5710,290,4,,,,
_15_2_27_6,5925,75,4,,,,
_15_2_28_6,5955,45,4,,,,
_16_17_2_6,4675,1325,4,1m0,EMPTY,,
_16_18_2_6,4675,1325,4,1m0,EMPTY,,
_16_19_2_6,4915,1085,4,1m0,EMPTY,,
_16_2_20_6,4970,1030,4,1m0,EMPTY,,
_16_2_21_6,5105,895,4,,,,
_16_2_22_6,5160,840,4,,,,
_16_2_23_6,5310,690,4,,,,
_16_2_24_6,5325,675,4,,,,
_16_2_25_6,5470,530,4,,,,
_16_2_26_6,5710,290,4,,,,
_16_2_27_6,5925,75,4,,,,
_16_2_28_6,5955,45,4,,,,
_17_18_2_6,4675,1325,4,1m0,EMPTY,,
_17_19_2_6,4915,1085,4,1m0,EMPTY,,
_17_2_20_6,4970,1030,4,1m0,EMPTY,,
_17_2_21_6,5105,895,4,,,,
_17_2_22_6,5160,840,4,,,,
_17_2_23_6,5310,690,4,,,,
_17_2_24_6,5325,675,4,,,,
_17_2_25_6,5470,530,4,,,,
_17_2_26_6,5710,290,4,,,,
_17_2_27_6,5925,75,4,,,,
_17_2_28_6,5955,45,4,,,,
_18_19_2_6,4915,1085,4,1m0,EMPTY,,
_18_2_20_6,4970,1030,4,1m0,EMPTY,,
_18_2_21_6,5105,895,4,,,,
_18_2_22_6,5160,840,4,,,,
_18_2_23_6,5310,690,4,,,,
_18_2_24_6,5325,675,4,,,,
_18_2_25_6,5470,530,4,,,,
_18_2_26_6,5710,290,4,,,,
_18_2_27_6,5925,75,4,,,,
_18_2_28_6,5955,45,4,,,,
_19_2_20_6,5210,790,4,,,,
_19_2_21_6,5345,655,4,,,,
_19_2_22_6,5400,600,4,,,,
_19_2_23_6,5550,450,4,,,,
_19_2_24_6,5565,435,4,,,,
_19_2_25_6,5710,290,4,,,,
_19_2_26_6,5950,50,4,,,,
_2_20_21_6,5400,600,4,,,,
_2_20_22_6,5455,545,4,,,,
_2_20_23_6,5605,395,4,,,,
_2_20_24_6,5620,380,4,,,,
_2_20_25_6,5765,235,4,,,,
_2_21_22_6,5590,410,4,,,,
_2_21_23_6,5740,260,4,,,,
_2_21_24_6,5755,245,4,,,,
_2_21_25_6,5900,100,4,,,,
_2_22_23_6,5795,205,4,,,,
_2_22_24_6,5810,190,4,,,,
_2_22_25_6,5955,45,4,,,,
_2_23_24_6,5960,40,4,,,,
