,lg,rest,depth,store_loc,store_status,rtv_loc,rtv_status
_1_18_20_6,5410,590,4,,,,
_1_18_21_6,5580,420,4,,,,
_1_18_22_6,5610,390,4,,,,
_1_18_23_6,5620,380,4,,,,
_1_18_24_6,5720,280,4,,,,
_1_18_25_6,5900,100,4,,,,
_1_19_20_6,5525,475,4,,,,
_1_19_21_6,5695,305,4,,,,
_1_19_22_6,5725,275,4,,,,
_1_19_23_6,5735,265,4,,,,
_1_19_24_6,5835,165,4,,,,
_1_20_21_6,5780,220,4,,,,
_1_20_22_6,5810,190,4,,,,
_1_20_23_6,5820,180,4,,,,
_1_20_24_6,5920,80,4,,,,
_1_21_22_6,5980,20,4,,,,
_1_21_23_6,5990,10,4,,,,
_1_7_8_9,4365,1635,4,1m5,EMPTY,,
_1_10_7_8,4515,1485,4,1m0,EMPTY,,
_1_11_7_8,4515,1485,4,1m0,EMPTY,,
_1_12_7_8,4515,1485,4,1m0,EMPTY,,
_1_13_7_8,4515,1485,4,1m0,EMPTY,,
_1_14_7_8,4515,1485,4,1m0,EMPTY,,
_1_15_7_8,4515,1485,4,1m0,EMPTY,,
_1_16_7_8,4520,1480,4,1m0,EMPTY,,
_1_17_7_8,4675,1325,4,1m0,EMPTY,,
_1_18_7_8,4685,1315,4,1m0,EMPTY,,
_1_19_7_8,4800,1200,4,1m0,EMPTY,,
_1_20_7_8,4885,1115,4,1m0,EMPTY,,
_1_21_7_8,5055,945,4,,,,
_1_22_7_8,5085,915,4,,,,
_1_23_7_8,5095,905,4,,,,
_1_24_7_8,5195,805,4,,,,
_1_25_7_8,5375,625,4,,,,
_1_26_7_8,5490,510,4,,,,
_1_27_7_8,5530,470,4,,,,
_1_28_7_8,5565,435,4,,,,
_1_29_7_8,5610,390,4,,,,
_1_30_7_8,5640,360,4,,,,
_1_31_7_8,5645,355,4,,,,
_1_32_7_8,5775,225,4,,,,
_1_10_7_9,4740,1260,4,1m0,EMPTY,,
_1_11_7_9,4740,1260,4,1m0,EMPTY,,
_1_12_7_9,4740,1260,4,1m0,EMPTY,,
_1_13_7_9,4740,1260,4,1m0,EMPTY,,
_1_14_7_9,4740,1260,4,1m0,EMPTY,,
_1_15_7_9,4740,1260,4,1m0,EMPTY,,
_1_16_7_9,4745,1255,4,1m0,EMPTY,,
_1_17_7_9,4900,1100,4,1m0,EMPTY,,
_1_18_7_9,4910,1090,4,1m0,EMPTY,,
_1_19_7_9,5025,975,4,,,,
_1_20_7_9,5110,890,4,,,,
_1_21_7_9,5280,720,4,,,,
_1_22_7_9,5310,690,4,,,,
_1_23_7_9,5320,680,4,,,,
_1_24_7_9,5420,580,4,,,,
_1_25_7_9,5600,400,4,,,,
_1_26_7_9,5715,285,4,,,,
_1_27_7_9,5755,245,4,,,,
_1_28_7_9,5790,210,4,,,,
_1_29_7_9,5835,165,4,,,,
_1_30_7_9,5865,135,4,,,,
_1_31_7_9,5870,130,4,,,,
_1_10_11_7,4890,1110,4,1m0,EMPTY,,
_1_10_12_7,4890,1110,4,1m0,EMPTY,,
_1_10_13_7,4890,1110,4,1m0,EMPTY,,
_1_10_14_7,4890,1110,4,1m0,EMPTY,,
_1_10_15_7,4890,1110,4,1m0,EMPTY,,
_1_10_16_7,4895,1105,4,1m0,EMPTY,,
_1_10_17_7,5050,950,4,,,,
_1_10_18_7,5060,940,4,,,,
_1_10_19_7,5175,825,4,,,,
_1_10_20_7,5260,740,4,,,,
_1_10_21_7,5430,570,4,,,,
_1_10_22_7,5460,540,4,,,,
_1_10_23_7,5470,530,4,,,,
_1_10_24_7,5570,430,4,,,,
_1_10_25_7,5750,250,4,,,,
_1_10_26_7,5865,135,4,,,,
_1_10_27_7,5905,95,4,,,,
_1_10_28_7,5940,60,4,,,,
_1_10_29_7,5985,15,4,,,,
_1_11_12_7,4890,1110,4,1m0,EMPTY,,
_1_11_13_7,4890,1110,4,1m0,EMPTY,,
_1_11_14_7,4890,1110,4,1m0,EMPTY,,
_1_11_15_7,4890,1110,4,1m0,EMPTY,,
_1_11_16_7,4895,1105,4,1m0,EMPTY,,
_1_11_17_7,5050,950,4,,,,
_1_11_18_7,5060,940,4,,,,
_1_11_19_7,5175,825,4,,,,
_1_11_20_7,5260,740,4,,,,
_1_11_21_7,5430,570,4,,,,
_1_11_22_7,5460,540,4,,,,
_1_11_23_7,5470,530,4,,,,
_1_11_24_7,5570,430,4,,,,
_1_11_25_7,5750,250,4,,,,
_1_11_26_7,5865,135,4,,,,
_1_11_27_7,5905,95,4,,,,
_1_11_28_7,5940,60,4,,,,
_1_11_29_7,5985,15,4,,,,
_1_12_13_7,4890,1110,4,1m0,EMPTY,,
_1_12_14_7,4890,1110,4,1m0,EMPTY,,
_1_12_15_7,4890,1110,4,1m0,EMPTY,,
_1_12_16_7,4895,1105,4,1m0,EMPTY,,
_1_12_17_7,5050,950,4,,,,
_1_12_18_7,5060,940,4,,,,
_1_12_19_7,5175,825,4,,,,
_1_12_20_7,5260,740,4,,,,
_1_12_21_7,5430,570,4,,,,
_1_12_22_7,5460,540,4,,,,
_1_12_23_7,5470,530,4,,,,
_1_12_24_7,5570,430,4,,,,
_1_12_25_7,5750,250,4,,,,
_1_12_26_7,5865,135,4,,,,
_1_12_27_7,5905,95,4,,,,
_1_12_28_7,5940,60,4,,,,
_1_12_29_7,5985,15,4,,,,
_1_13_14_7,4890,1110,4,1m0,EMPTY,,
_1_13_15_7,4890,1110,4,1m0,EMPTY,,
_1_13_16_7,4895,1105,4,1m0,EMPTY,,
_1_13_17_7,5050,950,4,,,,
_1_13_18_7,5060,940,4,,,,
_1_13_19_7,5175,825,4,,,,
_1_13_20_7,5260,740,4,,,,
_1_13_21_7,5430,570,4,,,,
_1_13_22_7,5460,540,4,,,,
_1_13_23_7,5470,530,4,,,,
_1_13_24_7,5570,430,4,,,,
_1_13_25_7,5750,250,4,,,,
_1_13_26_7,5865,135,4,,,,
_1_13_27_7,5905,95,4,,,,
_1_13_28_7,5940,60,4,,,,
_1_13_29_7,5985,15,4,,,,
_1_14_15_7,4890,1110,4,1m0,EMPTY,,
_1_14_16_7,4895,1105,4,1m0,EMPTY,,
_1_14_17_7,5050,950,4,,,,
_1_14_18_7,5060,940,4,,,,
_1_14_19_7,5175,825,4,,,,
_1_14_20_7,5260,740,4,,,,
_1_14_21_7,5430,570,4,,,,
_1_14_22_7,5460,540,4,,,,
_1_14_23_7,5470,530,4,,,,
_1_14_24_7,5570,430,4,,,,
_1_14_25_7,5750,250,4,,,,
_1_14_26_7,5865,135,4,,,,
_1_14_27_7,5905,95,4,,,,
_1_14_28_7,5940,60,4,,,,
_1_14_29_7,5985,15,4,,,,
_1_15_16_7,4895,1105,4,1m0,EMPTY,,
_1_15_17_7,5050,950,4,,,,
_1_15_18_7,5060,940,4,,,,
_1_15_19_7,5175,825,4,,,,
_1_15_20_7,5260,740,4,,,,
_1_15_21_7,5430,570,4,,,,
_1_15_22_7,5460,540,4,,,,
_1_15_23_7,5470,530,4,,,,
_1_15_24_7,5570,430,4,,,,
_1_15_25_7,5750,250,4,,,,
_1_15_26_7,5865,135,4,,,,
_1_15_27_7,5905,95,4,,,,
_1_15_28_7,5940,60,4,,,,
_1_15_29_7,5985,15,4,,,,
_1_16_17_7,5055,945,4,,,,
_1_16_18_7,5065,935,4,,,,
_1_16_19_7,5180,820,4,,,,
_1_16_20_7,5265,735,4,,,,
_1_16_21_7,5435,565,4,,,,
_1_16_22_7,5465,535,4,,,,
_1_16_23_7,5475,525,4,,,,
_1_16_24_7,5575,425,4,,,,
_1_16_25_7,5755,245,4,,,,
_1_16_26_7,5870,130,4,,,,
_1_16_27_7,5910,90,4,,,,
_1_16_28_7,5945,55,4,,,,
_1_16_29_7,5990,10,4,,,,
_1_17_18_7,5220,780,4,,,,
_1_17_19_7,5335,665,4,,,,
_1_17_20_7,5420,580,4,,,,
_1_17_21_7,5590,410,4,,,,
_1_17_22_7,5620,380,4,,,,
_1_17_23_7,5630,370,4,,,,
_1_17_24_7,5730,270,4,,,,
_1_17_25_7,5910,90,4,,,,
_1_18_19_7,5345,655,4,,,,
_1_18_20_7,5430,570,4,,,,
_1_18_21_7,5600,400,4,,,,
_1_18_22_7,5630,370,4,,,,
_1_18_23_7,5640,360,4,,,,
_1_18_24_7,5740,260,4,,,,
_1_18_25_7,5920,80,4,,,,
_1_19_20_7,5545,455,4,,,,
_1_19_21_7,5715,285,4,,,,
_1_19_22_7,5745,255,4,,,,
_1_19_23_7,5755,245,4,,,,
_1_19_24_7,5855,145,4,,,,
_1_20_21_7,5800,200,4,,,,
_1_20_22_7,5830,170,4,,,,
_1_20_23_7,5840,160,4,,,,
_1_20_24_7,5940,60,4,,,,
_1_10_8_9,4820,1180,4,1m0,EMPTY,,
_1_11_8_9,4820,1180,4,1m0,EMPTY,,
_1_12_8_9,4820,1180,4,1m0,EMPTY,,
_1_13_8_9,4820,1180,4,1m0,EMPTY,,
_1_14_8_9,4820,1180,4,1m0,EMPTY,,
_1_15_8_9,4820,1180,4,1m0,EMPTY,,
_1_16_8_9,4825,1175,4,1m0,EMPTY,,
_1_17_8_9,4980,1020,4,1m0,EMPTY,,
_1_18_8_9,4990,1010,4,1m0,EMPTY,,
_1_19_8_9,5105,895,4,,,,
_1_20_8_9,5190,810,4,,,,
_1_21_8_9,5360,640,4,,,,
_1_22_8_9,5390,610,4,,,,
_1_23_8_9,5400,600,4,,,,
_1_24_8_9,5500,500,4,,,,
_1_25_8_9,5680,320,4,,,,
_1_26_8_9,5795,205,4,,,,
_1_27_8_9,5835,165,4,,,,
_1_28_8_9,5870,130,4,,,,
_1_29_8_9,5915,85,4,,,,
_1_30_8_9,5945,55,4,,,,
_1_31_8_9,5950,50,4,,,,
_1_10_11_8,4970,1030,4,1m0,EMPTY,,
_1_10_12_8,4970,1030,4,1m0,EMPTY,,
_1_10_13_8,4970,1030,4,1m0,EMPTY,,
_1_10_14_8,4970,1030,4,1m0,EMPTY,,
_1_10_15_8,4970,1030,4,1m0,EMPTY,,
_1_10_16_8,4975,1025,4,1m0,EMPTY,,
_1_10_17_8,5130,870,4,,,,
_1_10_18_8,5140,860,4,,,,
_1_10_19_8,5255,745,4,,,,
_1_10_20_8,5340,660,4,,,,
_1_10_21_8,5510,490,4,,,,
_1_10_22_8,5540,460,4,,,,
_1_10_23_8,5550,450,4,,,,
_1_10_24_8,5650,350,4,,,,
_1_10_25_8,5830,170,4,,,,
_1_10_26_8,5945,55,4,,,,
_1_10_27_8,5985,15,4,,,,
_1_11_12_8,4970,1030,4,1m0,EMPTY,,
_1_11_13_8,4970,1030,4,1m0,EMPTY,,
_1_11_14_8,4970,1030,4,1m0,EMPTY,,
_1_11_15_8,4970,1030,4,1m0,EMPTY,,
_1_11_16_8,4975,1025,4,1m0,EMPTY,,
_1_11_17_8,5130,870,4,,,,
_1_11_18_8,5140,860,4,,,,
_1_11_19_8,5255,745,4,,,,
_1_11_20_8,5340,660,4,,,,
_1_11_21_8,5510,490,4,,,,
_1_11_22_8,5540,460,4,,,,
_1_11_23_8,5550,450,4,,,,
_1_11_24_8,5650,350,4,,,,
_1_11_25_8,5830,170,4,,,,
_1_11_26_8,5945,55,4,,,,
_1_11_27_8,5985,15,4,,,,
_1_12_13_8,4970,1030,4,1m0,EMPTY,,
_1_12_14_8,4970,1030,4,1m0,EMPTY,,
_1_12_15_8,4970,1030,4,1m0,EMPTY,,
_1_12_16_8,4975,1025,4,1m0,EMPTY,,
_1_12_17_8,5130,870,4,,,,
_1_12_18_8,5140,860,4,,,,
_1_12_19_8,5255,745,4,,,,
_1_12_20_8,5340,660,4,,,,
_1_12_21_8,5510,490,4,,,,
_1_12_22_8,5540,460,4,,,,
_1_12_23_8,5550,450,4,,,,
_1_12_24_8,5650,350,4,,,,
_1_12_25_8,5830,170,4,,,,
_1_12_26_8,5945,55,4,,,,
_1_12_27_8,5985,15,4,,,,
_1_13_14_8,4970,1030,4,1m0,EMPTY,,
_1_13_15_8,4970,1030,4,1m0,EMPTY,,
_1_13_16_8,4975,1025,4,1m0,EMPTY,,
_1_13_17_8,5130,870,4,,,,
_1_13_18_8,5140,860,4,,,,
_1_13_19_8,5255,745,4,,,,
_1_13_20_8,5340,660,4,,,,
_1_13_21_8,5510,490,4,,,,
_1_13_22_8,5540,460,4,,,,
_1_13_23_8,5550,450,4,,,,
_1_13_24_8,5650,350,4,,,,
_1_13_25_8,5830,170,4,,,,
_1_13_26_8,5945,55,4,,,,
_1_13_27_8,5985,15,4,,,,
_1_14_15_8,4970,1030,4,1m0,EMPTY,,
_1_14_16_8,4975,1025,4,1m0,EMPTY,,
_1_14_17_8,5130,870,4,,,,
_1_14_18_8,5140,860,4,,,,
_1_14_19_8,5255,745,4,,,,
_1_14_20_8,5340,660,4,,,,
_1_14_21_8,5510,490,4,,,,
_1_14_22_8,5540,460,4,,,,
_1_14_23_8,5550,450,4,,,,
_1_14_24_8,5650,350,4,,,,
_1_14_25_8,5830,170,4,,,,
_1_14_26_8,5945,55,4,,,,
_1_14_27_8,5985,15,4,,,,
_1_15_16_8,4975,1025,4,1m0,EMPTY,,
_1_15_17_8,5130,870,4,,,,
_1_15_18_8,5140,860,4,,,,
_1_15_19_8,5255,745,4,,,,
_1_15_20_8,5340,660,4,,,,
_1_15_21_8,5510,490,4,,,,
_1_15_22_8,5540,460,4,,,,
_1_15_23_8,5550,450,4,,,,
_1_15_24_8,5650,350,4,,,,
_1_15_25_8,5830,170,4,,,,
_1_15_26_8,5945,55,4,,,,
_1_15_27_8,5985,15,4,,,,
_1_16_17_8,5135,865,4,,,,
_1_16_18_8,5145,855,4,,,,
_1_16_19_8,5260,740,4,,,,
_1_16_20_8,5345,655,4,,,,
_1_16_21_8,5515,485,4,,,,
_1_16_22_8,5545,455,4,,,,
_1_16_23_8,5555,445,4,,,,
_1_16_24_8,5655,345,4,,,,
_1_16_25_8,5835,165,4,,,,
_1_16_26_8,5950,50,4,,,,
_1_16_27_8,5990,10,4,,,,
_1_17_18_8,5300,700,4,,,,
_1_17_19_8,5415,585,4,,,,
_1_17_20_8,5500,500,4,,,,
_1_17_21_8,5670,330,4,,,,
_1_17_22_8,5700,300,4,,,,
_1_17_23_8,5710,290,4,,,,
_1_17_24_8,5810,190,4,,,,
_1_17_25_8,5990,10,4,,,,
_1_18_19_8,5425,575,4,,,,
_1_18_20_8,5510,490,4,,,,
_1_18_21_8,5680,320,4,,,,
_1_18_22_8,5710,290,4,,,,
_1_18_23_8,5720,280,4,,,,
_1_18_24_8,5820,180,4,,,,
_1_19_20_8,5625,375,4,,,,
_1_19_21_8,5795,205,4,,,,
_1_19_22_8,5825,175,4,,,,
_1_19_23_8,5835,165,4,,,,
_1_19_24_8,5935,65,4,,,,
_1_20_21_8,5880,120,4,,,,
_1_20_22_8,5910,90,4,,,,
_1_20_23_8,5920,80,4,,,,
_1_10_11_9,5195,805,4,,,,
_1_10_12_9,5195,805,4,,,,
_1_10_13_9,5195,805,4,,,,
_1_10_14_9,5195,805,4,,,,
_1_10_15_9,5195,805,4,,,,
_1_10_16_9,5200,800,4,,,,
_1_10_17_9,5355,645,4,,,,
_1_10_18_9,5365,635,4,,,,
_1_10_19_9,5480,520,4,,,,
_1_10_20_9,5565,435,4,,,,
_1_10_21_9,5735,265,4,,,,
_1_10_22_9,5765,235,4,,,,
_1_10_23_9,5775,225,4,,,,
_1_10_24_9,5875,125,4,,,,
_1_11_12_9,5195,805,4,,,,
_1_11_13_9,5195,805,4,,,,
_1_11_14_9,5195,805,4,,,,
_1_11_15_9,5195,805,4,,,,
_1_11_16_9,5200,800,4,,,,
_1_11_17_9,5355,645,4,,,,
_1_11_18_9,5365,635,4,,,,
_1_11_19_9,5480,520,4,,,,
_1_11_20_9,5565,435,4,,,,
_1_11_21_9,5735,265,4,,,,
_1_11_22_9,5765,235,4,,,,
_1_11_23_9,5775,225,4,,,,
_1_11_24_9,5875,125,4,,,,
_1_12_13_9,5195,805,4,,,,
_1_12_14_9,5195,805,4,,,,
_1_12_15_9,5195,805,4,,,,
_1_12_16_9,5200,800,4,,,,
_1_12_17_9,5355,645,4,,,,
_1_12_18_9,5365,635,4,,,,
_1_12_19_9,5480,520,4,,,,
_1_12_20_9,5565,435,4,,,,
_1_12_21_9,5735,265,4,,,,
_1_12_22_9,5765,235,4,,,,
_1_12_23_9,5775,225,4,,,,
_1_12_24_9,5875,125,4,,,,
_1_13_14_9,5195,805,4,,,,
_1_13_15_9,5195,805,4,,,,
_1_13_16_9,5200,800,4,,,,
_1_13_17_9,5355,645,4,,,,
_1_13_18_9,5365,635,4,,,,
_1_13_19_9,5480,520,4,,,,
_1_13_20_9,5565,435,4,,,,
_1_13_21_9,5735,265,4,,,,
_1_13_22_9,5765,235,4,,,,
_1_13_23_9,5775,225,4,,,,
_1_13_24_9,5875,125,4,,,,
_1_14_15_9,5195,805,4,,,,
_1_14_16_9,5200,800,4,,,,
_1_14_17_9,5355,645,4,,,,
_1_14_18_9,5365,635,4,,,,
_1_14_19_9,5480,520,4,,,,
_1_14_20_9,5565,435,4,,,,
_1_14_21_9,5735,265,4,,,,
_1_14_22_9,5765,235,4,,,,
_1_14_23_9,5775,225,4,,,,
_1_14_24_9,5875,125,4,,,,
_1_15_16_9,5200,800,4,,,,
_1_15_17_9,5355,645,4,,,,
_1_15_18_9,5365,635,4,,,,
_1_15_19_9,5480,520,4,,,,
_1_15_20_9,5565,435,4,,,,
_1_15_21_9,5735,265,4,,,,
_1_15_22_9,5765,235,4,,,,
_1_15_23_9,5775,225,4,,,,
_1_15_24_9,5875,125,4,,,,
_1_16_17_9,5360,640,4,,,,
_1_16_18_9,5370,630,4,,,,
_1_16_19_9,5485,515,4,,,,
_1_16_20_9,5570,430,4,,,,
_1_16_21_9,5740,260,4,,,,
_1_16_22_9,5770,230,4,,,,
_1_16_23_9,5780,220,4,,,,
_1_16_24_9,5880,120,4,,,,
_1_17_18_9,5525,475,4,,,,
_1_17_19_9,5640,360,4,,,,
_1_17_20_9,5725,275,4,,,,
_1_17_21_9,5895,105,4,,,,
_1_17_22_9,5925,75,4,,,,
_1_17_23_9,5935,65,4,,,,
_1_18_19_9,5650,350,4,,,,
_1_18_20_9,5735,265,4,,,,
_1_18_21_9,5905,95,4,,,,
_1_18_22_9,5935,65,4,,,,
_1_18_23_9,5945,55,4,,,,
_1_19_20_9,5850,150,4,,,,
_1_10_11_12,5345,655,4,,,,
_1_10_11_13,5345,655,4,,,,
_1_10_11_14,5345,655,4,,,,
_1_10_11_15,5345,655,4,,,,
_1_10_11_16,5350,650,4,,,,
_1_10_11_17,5505,495,4,,,,
_1_10_11_18,5515,485,4,,,,
_1_10_11_19,5630,370,4,,,,
_1_10_11_20,5715,285,4,,,,
_1_10_11_21,5885,115,4,,,,
_1_10_11_22,5915,85,4,,,,
_1_10_11_23,5925,75,4,,,,
_1_10_12_13,5345,655,4,,,,
_1_10_12_14,5345,655,4,,,,
_1_10_12_15,5345,655,4,,,,
_1_10_12_16,5350,650,4,,,,
_1_10_12_17,5505,495,4,,,,
_1_10_12_18,5515,485,4,,,,
_1_10_12_19,5630,370,4,,,,
_1_10_12_20,5715,285,4,,,,
_1_10_12_21,5885,115,4,,,,
_1_10_12_22,5915,85,4,,,,
_1_10_12_23,5925,75,4,,,,
_1_10_13_14,5345,655,4,,,,
_1_10_13_15,5345,655,4,,,,
_1_10_13_16,5350,650,4,,,,
_1_10_13_17,5505,495,4,,,,
_1_10_13_18,5515,485,4,,,,
_1_10_13_19,5630,370,4,,,,
_1_10_13_20,5715,285,4,,,,
_1_10_13_21,5885,115,4,,,,
_1_10_13_22,5915,85,4,,,,
_1_10_13_23,5925,75,4,,,,
_1_10_14_15,5345,655,4,,,,
_1_10_14_16,5350,650,4,,,,
_1_10_14_17,5505,495,4,,,,
_1_10_14_18,5515,485,4,,,,
_1_10_14_19,5630,370,4,,,,
_1_10_14_20,5715,285,4,,,,
_1_10_14_21,5885,115,4,,,,
_1_10_14_22,5915,85,4,,,,
_1_10_14_23,5925,75,4,,,,
_1_10_15_16,5350,650,4,,,,
_1_10_15_17,5505,495,4,,,,
_1_10_15_18,5515,485,4,,,,
_1_10_15_19,5630,370,4,,,,
_1_10_15_20,5715,285,4,,,,
_1_10_15_21,5885,115,4,,,,
_1_10_15_22,5915,85,4,,,,
_1_10_15_23,5925,75,4,,,,
_1_10_16_17,5510,490,4,,,,
_1_10_16_18,5520,480,4,,,,
_1_10_16_19,5635,365,4,,,,
_1_10_16_20,5720,280,4,,,,
_1_10_16_21,5890,110,4,,,,
_1_10_16_22,5920,80,4,,,,
_1_10_16_23,5930,70,4,,,,
_1_10_17_18,5675,325,4,,,,
_1_10_17_19,5790,210,4,,,,
_1_10_17_20,5875,125,4,,,,
_1_10_18_19,5800,200,4,,,,
_1_10_18_20,5885,115,4,,,,
_1_11_12_13,5345,655,4,,,,
_1_11_12_14,5345,655,4,,,,
_1_11_12_15,5345,655,4,,,,
_1_11_12_16,5350,650,4,,,,
_1_11_12_17,5505,495,4,,,,
_1_11_12_18,5515,485,4,,,,
_1_11_12_19,5630,370,4,,,,
_1_11_12_20,5715,285,4,,,,
_1_11_12_21,5885,115,4,,,,
_1_11_12_22,5915,85,4,,,,
_1_11_12_23,5925,75,4,,,,
_1_11_13_14,5345,655,4,,,,
_1_11_13_15,5345,655,4,,,,
_1_11_13_16,5350,650,4,,,,
_1_11_13_17,5505,495,4,,,,
_1_11_13_18,5515,485,4,,,,
_1_11_13_19,5630,370,4,,,,
_1_11_13_20,5715,285,4,,,,
_1_11_13_21,5885,115,4,,,,
_1_11_13_22,5915,85,4,,,,
_1_11_13_23,5925,75,4,,,,
_1_11_14_15,5345,655,4,,,,
_1_11_14_16,5350,650,4,,,,
_1_11_14_17,5505,495,4,,,,
_1_11_14_18,5515,485,4,,,,
_1_11_14_19,5630,370,4,,,,
_1_11_14_20,5715,285,4,,,,
_1_11_14_21,5885,115,4,,,,
_1_11_14_22,5915,85,4,,,,
_1_11_14_23,5925,75,4,,,,
_1_11_15_16,5350,650,4,,,,
_1_11_15_17,5505,495,4,,,,
_1_11_15_18,5515,485,4,,,,
_1_11_15_19,5630,370,4,,,,
_1_11_15_20,5715,285,4,,,,
_1_11_15_21,5885,115,4,,,,
_1_11_15_22,5915,85,4,,,,
_1_11_15_23,5925,75,4,,,,
_1_11_16_17,5510,490,4,,,,
_1_11_16_18,5520,480,4,,,,
_1_11_16_19,5635,365,4,,,,
_1_11_16_20,5720,280,4,,,,
_1_11_16_21,5890,110,4,,,,
_1_11_16_22,5920,80,4,,,,
_1_11_16_23,5930,70,4,,,,
_1_11_17_18,5675,325,4,,,,
_1_11_17_19,5790,210,4,,,,
_1_11_17_20,5875,125,4,,,,
_1_11_18_19,5800,200,4,,,,
_1_11_18_20,5885,115,4,,,,
_1_12_13_14,5345,655,4,,,,
_1_12_13_15,5345,655,4,,,,
_1_12_13_16,5350,650,4,,,,
_1_12_13_17,5505,495,4,,,,
_1_12_13_18,5515,485,4,,,,
_1_12_13_19,5630,370,4,,,,
_1_12_13_20,5715,285,4,,,,
_1_12_13_21,5885,115,4,,,,
_1_12_13_22,5915,85,4,,,,
_1_12_13_23,5925,75,4,,,,
_1_12_14_15,5345,655,4,,,,
_1_12_14_16,5350,650,4,,,,
_1_12_14_17,5505,495,4,,,,
_1_12_14_18,5515,485,4,,,,
_1_12_14_19,5630,370,4,,,,
_1_12_14_20,5715,285,4,,,,
_1_12_14_21,5885,115,4,,,,
_1_12_14_22,5915,85,4,,,,
_1_12_14_23,5925,75,4,,,,
_1_12_15_16,5350,650,4,,,,
_1_12_15_17,5505,495,4,,,,
_1_12_15_18,5515,485,4,,,,
_1_12_15_19,5630,370,4,,,,
_1_12_15_20,5715,285,4,,,,
_1_12_15_21,5885,115,4,,,,
_1_12_15_22,5915,85,4,,,,
_1_12_15_23,5925,75,4,,,,
_1_12_16_17,5510,490,4,,,,
_1_12_16_18,5520,480,4,,,,
_1_12_16_19,5635,365,4,,,,
_1_12_16_20,5720,280,4,,,,
_1_12_16_21,5890,110,4,,,,
_1_12_16_22,5920,80,4,,,,
_1_12_16_23,5930,70,4,,,,
_1_12_17_18,5675,325,4,,,,
_1_12_17_19,5790,210,4,,,,
_1_12_17_20,5875,125,4,,,,
_1_12_18_19,5800,200,4,,,,
_1_12_18_20,5885,115,4,,,,
_1_13_14_15,5345,655,4,,,,
_1_13_14_16,5350,650,4,,,,
_1_13_14_17,5505,495,4,,,,
_1_13_14_18,5515,485,4,,,,
_1_13_14_19,5630,370,4,,,,
_1_13_14_20,5715,285,4,,,,
_1_13_14_21,5885,115,4,,,,
_1_13_14_22,5915,85,4,,,,
_1_13_14_23,5925,75,4,,,,
_1_13_15_16,5350,650,4,,,,
_1_13_15_17,5505,495,4,,,,
_1_13_15_18,5515,485,4,,,,
_1_13_15_19,5630,370,4,,,,
_1_13_15_20,5715,285,4,,,,
_1_13_15_21,5885,115,4,,,,
_1_13_15_22,5915,85,4,,,,
_1_13_15_23,5925,75,4,,,,
_1_13_16_17,5510,490,4,,,,
_1_13_16_18,5520,480,4,,,,
_1_13_16_19,5635,365,4,,,,
_1_13_16_20,5720,280,4,,,,
_1_13_16_21,5890,110,4,,,,
_1_13_16_22,5920,80,4,,,,
_1_13_16_23,5930,70,4,,,,
_1_13_17_18,5675,325,4,,,,
_1_13_17_19,5790,210,4,,,,
_1_13_17_20,5875,125,4,,,,
_1_13_18_19,5800,200,4,,,,
_1_13_18_20,5885,115,4,,,,
_1_14_15_16,5350,650,4,,,,
_1_14_15_17,5505,495,4,,,,
_1_14_15_18,5515,485,4,,,,
_1_14_15_19,5630,370,4,,,,
_1_14_15_20,5715,285,4,,,,
_1_14_15_21,5885,115,4,,,,
_1_14_15_22,5915,85,4,,,,
_1_14_15_23,5925,75,4,,,,
_1_14_16_17,5510,490,4,,,,
_1_14_16_18,5520,480,4,,,,
_1_14_16_19,5635,365,4,,,,
_1_14_16_20,5720,280,4,,,,
_1_14_16_21,5890,110,4,,,,
_1_14_16_22,5920,80,4,,,,
_1_14_16_23,5930,70,4,,,,
_1_14_17_18,5675,325,4,,,,
_1_14_17_19,5790,210,4,,,,
_1_14_17_20,5875,125,4,,,,
_1_14_18_19,5800,200,4,,,,
_1_14_18_20,5885,115,4,,,,
_1_15_16_17,5510,490,4,,,,
_1_15_16_18,5520,480,4,,,,
_1_15_16_19,5635,365,4,,,,
_1_15_16_20,5720,280,4,,,,
_1_15_16_21,5890,110,4,,,,
_1_15_16_22,5920,80,4,,,,
_1_15_16_23,5930,70,4,,,,
_1_15_17_18,5675,325,4,,,,
_1_15_17_19,5790,210,4,,,,
_1_15_17_20,5875,125,4,,,,
_1_15_18_19,5800,200,4,,,,
_1_15_18_20,5885,115,4,,,,
_1_16_17_18,5680,320,4,,,,
_1_16_17_19,5795,205,4,,,,
_1_16_17_20,5880,120,4,,,,
_1_16_18_19,5805,195,4,,,,
_1_16_18_20,5890,110,4,,,,
_1_17_18_19,5960,40,4,,,,
_2_3_4_5,3920,2080,4,2m0,EMPTY,,
_2_3_4_6,3920,2080,4,2m0,EMPTY,,
_2_3_4_7,3940,2060,4,2m0,EMPTY,,
_2_3_4_8,4020,1980,4,1m5,EMPTY,,
_2_3_4_9,4245,1755,4,1m5,EMPTY,,
_10_2_3_4,4395,1605,4,1m5,EMPTY,,
_11_2_3_4,4395,1605,4,1m5,EMPTY,,
_12_2_3_4,4395,1605,4,1m5,EMPTY,,
_13_2_3_4,4395,1605,4,1m5,EMPTY,,
_14_2_3_4,4395,1605,4,1m5,EMPTY,,
_15_2_3_4,4395,1605,4,1m5,EMPTY,,
_16_2_3_4,4400,1600,4,1m5,EMPTY,,
